flight_number,origin,destination,departure_time,aircraft_type,occurrences
LH1002,FRA,AMS,19:00,319,784
LH1003,AMS,FRA,06:00,319,772
LH1004,FRA,BRU,04:45,320,205
LH1005,BRU,FRA,06:30,320,205
LH1006,FRA,BRU,06:40,320,155
LH1007,BRU,FRA,08:30,320,155
LH1008,FRA,BRU,08:45,320,85
LH1009,BRU,FRA,10:30,320,85
LH101,MUC,FRA,08:00,319,382
LH1010,FRA,BRU,10:30,320,76
LH1011,BRU,FRA,12:10,320,76
LH1012,FRA,BRU,12:00,320,83
LH1013,BRU,FRA,13:40,320,84
LH1016,FRA,BRU,15:55,320,85
LH1017,BRU,FRA,17:35,320,85
LH102,FRA,MUC,07:45,319,217
LH1026,FRA,CDG,05:40,320,313
LH1027,CDG,FRA,07:45,320,314
LH1028,FRA,CDG,06:40,320,370
LH1029,CDG,FRA,08:40,320,375
LH103,MUC,FRA,09:00,321,308
LH1030,FRA,CDG,08:10,321,176
LH1031,CDG,FRA,10:15,321,177
LH1034,FRA,CDG,10:35,320,401
LH1035,CDG,FRA,12:35,320,402
LH104,FRA,MUC,11:15,321,376
LH1040,FRA,CDG,14:35,320,382
LH1041,CDG,FRA,16:35,320,382
LH1046,FRA,CDG,15:20,319,157
LH1047,CDG,FRA,17:35,319,156
LH105,MUC,FRA,11:00,321,390
LH1050,FRA,CDG,19:40,320,317
LH1051,CDG,FRA,05:20,320,395
LH1052,FRA,CDG,19:50,320,78
LH1054,FRA,NTE,08:55,CR9,211
LH1055,NTE,FRA,11:05,CR9,213
LH1056,FRA,NTE,14:40,CR9,156
LH1057,NTE,FRA,17:35,CR9,160
LH1058,FRA,NCE,05:55,320,369
LH1059,NCE,FRA,08:05,320,369
LH106,FRA,MUC,12:15,319,410
LH1060,FRA,NCE,10:00,320,287
LH1061,NCE,FRA,12:25,320,285
LH1064,FRA,NCE,14:40,319,346
LH1065,NCE,FRA,17:00,320,331
LH1068,FRA,NCE,19:40,319,377
LH1069,NCE,FRA,04:45,319,400
LH107,MUC,FRA,09:30,319,218
LH1072,FRA,SXB,11:35,319,5
LH1073,SXB,FRA,13:05,319,5
LH1074,FRA,LYS,07:45,319,154
LH1075,LYS,FRA,09:40,319,154
LH1076,FRA,LYS,10:20,320,309
LH1077,LYS,FRA,12:35,320,308
LH1078,FRA,LYS,14:50,320,314
LH1079,LYS,FRA,16:55,320,312
LH108,FRA,MUC,15:45,320,256
LH1080,FRA,SXB,10:35,319,22
LH1081,SXB,FRA,12:05,319,22
LH1082,FRA,LYS,20:05,320,359
LH1083,LYS,FRA,04:50,320,361
LH1086,FRA,MRS,06:35,319,298
LH1087,MRS,FRA,09:30,319,298
LH1088,FRA,MRS,14:35,319,364
LH1089,MRS,FRA,17:40,319,363
LH109,MUC,FRA,13:00,321,410
LH1090,FRA,MRS,19:10,320,275
LH1091,MRS,FRA,04:05,320,281
LH1092,FRA,BIA,14:15,321,96
LH1093,BIA,FRA,16:40,321,96
LH1094,FRA,TLS,05:45,CR9,367
LH1095,TLS,FRA,08:05,CR9,370
LH1096,FRA,TLS,10:40,320,186
LH1097,TLS,FRA,13:10,320,184
LH1098,FRA,TLS,15:20,319,115
LH1099,TLS,FRA,17:50,319,108
LH110,FRA,MUC,14:15,319,330
LH1100,FRA,TLS,19:05,319,303
LH1101,TLS,FRA,04:05,319,310
LH1102,FRA,SZG,06:45,319,418
LH1103,SZG,FRA,08:30,319,419
LH1104,FRA,SZG,10:20,CR9,416
LH1105,SZG,FRA,12:10,CR9,418
LH1106,FRA,SZG,15:15,319,296
LH1107,SZG,FRA,17:00,319,295
LH1108,FRA,SZG,19:30,CR9,386
LH1109,SZG,FRA,04:00,CR9,387
LH111,MUC,FRA,14:00,319,380
LH1110,FRA,SCQ,11:50,321,136
LH1111,SCQ,FRA,15:25,321,136
LH1112,FRA,MAD,07:35,321,392
LH1113,MAD,FRA,11:05,321,393
LH1114,FRA,MAD,11:35,321,415
LH1115,MAD,FRA,15:05,321,412
LH1116,FRA,MAD,06:40,320,12
LH1117,MAD,FRA,10:30,320,12
LH1118,FRA,AGP,09:05,321,20
LH1119,AGP,FRA,12:55,321,20
LH112,FRA,MUC,15:15,319,369
LH1120,FRA,MAD,15:10,321,354
LH1121,MAD,FRA,04:00,321,381
LH1122,FRA,MAD,18:45,321,351
LH1123,MAD,FRA,06:35,321,324
LH1124,FRA,BCN,05:30,321,368
LH1125,BCN,FRA,08:20,321,369
LH1126,FRA,BCN,07:50,321,409
LH1127,BCN,FRA,10:50,321,412
LH1128,FRA,BCN,09:00,321,391
LH1129,BCN,FRA,11:50,321,396
LH113,MUC,FRA,17:30,320,254
LH1130,FRA,BCN,11:25,321,363
LH1131,BCN,FRA,14:25,321,364
LH1132,FRA,BCN,12:10,321,371
LH1133,BCN,FRA,15:15,321,375
LH1134,FRA,BCN,14:05,321,291
LH1135,BCN,FRA,16:55,321,236
LH1136,FRA,BCN,15:40,321,279
LH1137,BCN,FRA,06:00,321,374
LH1138,FRA,BCN,19:00,321,391
LH1139,BCN,FRA,04:50,321,346
LH114,FRA,MUC,16:15,320,365
LH1140,FRA,SVQ,06:40,321,310
LH1141,SVQ,FRA,10:25,321,309
LH1142,FRA,BIO,09:10,321,380
LH1143,BIO,FRA,12:10,321,378
LH1144,FRA,BIO,14:10,320,296
LH1145,BIO,FRA,17:05,320,293
LH1146,FRA,BIO,18:40,321,366
LH1147,BIO,FRA,04:45,321,361
LH1148,FRA,AGP,07:25,321,366
LH1149,AGP,FRA,11:15,321,366
LH115,MUC,FRA,16:00,319,360
LH1150,FRA,AGP,11:40,321,350
LH1151,AGP,FRA,15:40,321,351
LH1152,FRA,AGP,18:00,321,91
LH1153,AGP,FRA,03:55,321,91
LH1154,FRA,PMI,03:20,321,74
LH1155,PMI,FRA,06:40,321,74
LH1156,FRA,PMI,07:00,321,112
LH1157,PMI,FRA,10:05,321,114
LH1158,FRA,PMI,11:00,321,322
LH1159,PMI,FRA,14:05,321,327
LH116,FRA,MUC,17:15,319,262
LH1160,FRA,VLC,07:40,321,422
LH1161,VLC,FRA,11:05,321,421
LH1162,FRA,VLC,13:35,321,312
LH1163,VLC,FRA,16:55,321,315
LH1164,FRA,VLC,19:00,321,229
LH1165,VLC,FRA,04:00,321,228
LH1166,FRA,LIS,07:15,321,369
LH1167,LIS,FRA,11:15,321,370
LH1168,FRA,LIS,11:15,321,369
LH1169,LIS,FRA,15:55,321,373
LH117,MUC,FRA,17:00,319,367
LH1170,FRA,LIS,17:55,321,239
LH1171,LIS,FRA,04:05,321,238
LH1172,FRA,LIS,19:20,321,392
LH1173,LIS,FRA,05:00,321,393
LH1174,FRA,ALC,12:20,321,285
LH1175,ALC,FRA,15:50,321,287
LH1176,FRA,OPO,07:25,321,393
LH1177,OPO,FRA,12:30,321,398
LH1178,FRA,OPO,11:55,321,378
LH1179,OPO,FRA,15:35,321,379
LH118,FRA,MUC,18:15,319,413
LH1180,FRA,OPO,18:55,321,376
LH1181,OPO,FRA,05:00,321,373
LH1182,FRA,ZRH,04:40,319,241
LH1183,ZRH,FRA,06:15,319,241
LH1184,FRA,ZRH,06:25,320,128
LH1185,ZRH,FRA,08:00,320,129
LH1186,FRA,ZRH,07:45,319,416
LH1187,ZRH,FRA,09:20,319,417
LH1188,FRA,ZRH,09:25,320,29
LH1189,ZRH,FRA,11:30,320,29
LH119,MUC,FRA,18:00,319,360
LH1190,FRA,ZRH,11:10,CR9,314
LH1191,ZRH,FRA,13:45,CR9,322
LH1196,FRA,ZRH,14:30,319,293
LH1197,ZRH,FRA,16:05,319,294
LH1198,FRA,ZRH,16:20,320,383
LH1199,ZRH,FRA,18:00,320,382
LH120,FRA,MUC,18:15,319,260
LH1200,FRA,BSL,05:00,CR9,201
LH1201,BSL,FRA,06:25,CR9,202
LH1202,FRA,BSL,08:05,CR9,314
LH1203,BSL,FRA,09:30,CR9,315
LH1204,FRA,BSL,11:20,CR9,116
LH1205,BSL,FRA,13:10,CR9,117
LH1206,FRA,BSL,16:20,CR9,86
LH1207,BSL,FRA,18:00,CR9,84
LH1208,FRA,BSL,19:40,CR9,83
LH1209,BSL,FRA,04:00,E90,30
LH121,MUC,FRA,18:00,320,157
LH1211,BSL,FRA,05:50,CR9,49
LH1212,FRA,GVA,06:05,CR9,207
LH1213,GVA,FRA,07:45,320,208
LH1216,FRA,GVA,11:00,CR9,183
LH1217,GVA,FRA,12:50,CR9,185
LH1218,FRA,GVA,13:50,319,86
LH1219,GVA,FRA,15:45,319,85
LH122,FRA,MUC,19:15,321,304
LH1220,FRA,SZG,04:45,CR9,206
LH1221,SZG,FRA,06:20,CR9,203
LH1224,FRA,GVA,19:50,CR9,174
LH1225,GVA,FRA,05:55,CR9,168
LH123,MUC,FRA,19:30,319,331
LH124,FRA,MUC,20:15,320,306
LH1242,FRA,VIE,16:10,320,361
LH1243,VIE,FRA,18:20,320,361
LH125,MUC,FRA,05:00,320,29
LH1250,FRA,PMI,13:15,320,2
LH1251,PMI,FRA,16:20,320,2
LH1256,FRA,HER,10:00,321,5
LH1257,HER,FRA,14:00,321,5
LH1258,FRA,RHO,11:05,320,4
LH1259,RHO,FRA,15:15,320,4
LH126,FRA,STR,05:05,319,287
LH127,STR,FRA,04:10,319,403
LH1276,FRA,MLA,09:25,321,87
LH1277,MLA,FRA,12:50,321,87
LH1278,FRA,ATH,05:00,321,237
LH1279,ATH,FRA,08:40,321,238
LH128,FRA,STR,07:35,CR9,407
LH1280,FRA,ATH,07:25,321,333
LH1281,ATH,FRA,11:05,321,336
LH1282,FRA,ATH,11:40,321,411
LH1283,ATH,FRA,15:35,321,365
LH1284,FRA,ATH,19:40,321,368
LH1285,ATH,FRA,03:45,321,419
LH1286,FRA,SKG,12:30,321,242
LH1287,SKG,FRA,16:00,320,242
LH1292,FRA,LCA,09:05,321,332
LH1293,LCA,FRA,13:50,321,335
LH1294,FRA,LCA,19:20,321,90
LH1295,LCA,FRA,00:05,321,88
LH1298,FRA,IST,07:00,321,325
LH1299,IST,FRA,11:00,321,298
LH130,FRA,STR,11:40,319,367
LH1300,FRA,IST,11:00,321,331
LH1301,IST,FRA,14:55,321,323
LH1304,FRA,IST,16:40,321,384
LH1305,IST,FRA,03:10,321,425
LH1306,FRA,BEY,08:45,321,129
LH1307,BEY,FRA,13:50,321,131
LH1308,FRA,BEY,17:00,321,171
LH1309,LCA,FRA,00:20,321,170
LH131,STR,FRA,06:30,319,287
LH1310,FRA,MLA,07:15,321,355
LH1311,MLA,FRA,10:40,321,355
LH1312,FRA,MLA,11:35,321,281
LH1313,MLA,FRA,15:00,321,280
LH1314,FRA,MLA,18:10,321,217
LH1315,MLA,FRA,03:50,321,216
LH1316,FRA,ALG,07:30,320,205
LH1317,ALG,FRA,11:25,320,205
LH1318,FRA,ALG,20:00,320,246
LH1319,ALG,FRA,00:50,320,242
LH132,FRA,STR,15:10,CR9,359
LH1322,FRA,TUN,07:25,320,230
LH1323,TUN,FRA,10:45,320,229
LH1324,FRA,TUN,14:00,320,45
LH1325,TUN,FRA,17:10,320,45
LH1326,FRA,TUN,19:50,321,298
LH1327,TUN,FRA,00:50,321,297
LH1328,FRA,CMN,08:55,321,21
LH1329,CMN,FRA,15:20,321,21
LH133,STR,FRA,08:55,CR9,379
LH1330,FRA,CMN,19:50,320,306
LH1331,CMN,FRA,00:25,320,306
LH1334,FRA,BUD,05:05,320,406
LH1335,BUD,FRA,07:25,320,407
LH1336,FRA,BUD,07:15,320,415
LH1337,BUD,FRA,09:35,320,414
LH1338,FRA,BUD,09:50,320,420
LH1339,BUD,FRA,12:20,320,421
LH1340,FRA,BUD,14:45,319,286
LH1341,BUD,FRA,17:05,319,287
LH1342,FRA,BUD,20:15,320,401
LH1343,BUD,FRA,04:00,320,404
LH1344,FRA,BUD,15:20,319,47
LH1345,BUD,FRA,17:35,319,47
LH1346,FRA,WAW,05:15,320,367
LH1347,WAW,FRA,07:40,320,366
LH1348,FRA,WAW,10:00,319,422
LH1349,WAW,FRA,12:20,319,424
LH135,STR,FRA,13:20,319,367
LH1350,FRA,WAW,14:40,321,370
LH1351,WAW,FRA,17:25,321,369
LH1352,FRA,WAW,20:00,320,415
LH1353,WAW,FRA,04:40,320,416
LH136,FRA,STR,20:05,319,375
LH1360,FRA,BZG,10:20,CR9,183
LH1361,BZG,FRA,12:35,CR9,182
LH1362,FRA,KRK,07:00,320,304
LH1363,KRK,FRA,09:15,320,301
LH1364,FRA,KRK,08:35,320,327
LH1365,KRK,FRA,11:05,320,332
LH1366,FRA,KRK,09:50,319,272
LH1367,KRK,FRA,12:05,319,274
LH1368,FRA,KRK,14:50,320,413
LH1369,KRK,FRA,17:20,320,410
LH137,STR,FRA,16:55,CR9,361
LH1370,FRA,KRK,20:10,320,394
LH1371,KRK,FRA,04:10,320,396
LH1372,FRA,WRO,11:05,CR9,80
LH1373,WRO,FRA,13:00,CR9,80
LH1374,FRA,WRO,21:10,CR9,117
LH1375,WRO,FRA,05:30,CR9,115
LH1376,FRA,GDN,11:15,CR9,109
LH1377,GDN,FRA,13:15,CR9,110
LH1378,FRA,GDN,10:20,CR9,412
LH1379,GDN,FRA,05:15,CR9,411
LH1380,FRA,GDN,20:20,CR9,234
LH1381,GDN,FRA,04:30,CR9,231
LH1382,FRA,GDN,18:20,CR9,320
LH1383,GDN,FRA,04:25,CR9,322
LH1384,FRA,KTW,05:55,319,144
LH1385,KTW,FRA,08:10,319,143
LH1386,FRA,POZ,06:50,319,296
LH1387,POZ,FRA,08:40,319,295
LH1388,FRA,POZ,10:50,CR9,390
LH1389,POZ,FRA,12:50,CR9,392
LH1390,FRA,POZ,19:20,CR9,408
LH1391,POZ,FRA,04:25,CR9,403
LH1392,FRA,PRG,06:40,320,340
LH1393,PRG,FRA,08:25,320,341
LH1394,FRA,PRG,07:55,320,374
LH1395,PRG,FRA,09:40,320,374
LH1396,FRA,PRG,10:40,319,419
LH1397,PRG,FRA,12:30,319,422
LH1398,FRA,PUY,15:00,E90,20
LH1399,PUY,FRA,17:20,E90,21
LH140,FRA,NUE,05:00,319,311
LH1400,FRA,PRG,14:50,320,312
LH1401,PRG,FRA,16:40,320,308
LH1402,FRA,PRG,20:15,321,415
LH1403,PRG,FRA,04:00,321,412
LH1404,FRA,ZAG,20:15,319,396
LH1405,ZAG,FRA,04:05,319,401
LH1406,FRA,ZAG,10:50,319,400
LH1407,ZAG,FRA,13:00,319,396
LH1408,FRA,RJK,07:40,321,35
LH1409,RJK,FRA,09:50,321,35
LH141,NUE,FRA,06:30,319,22
LH1410,FRA,BEG,09:15,320,385
LH1411,BEG,FRA,11:40,320,384
LH1412,FRA,BEG,12:00,320,203
LH1413,BEG,FRA,14:50,320,206
LH1414,FRA,BEG,20:00,320,399
LH1415,BEG,FRA,04:10,320,402
LH1416,FRA,OTP,11:30,320,182
LH1417,OTP,FRA,14:45,320,183
LH1418,FRA,OTP,07:40,320,417
LH1419,OTP,FRA,10:55,320,417
LH142,FRA,NUE,08:25,CR9,406
LH1420,FRA,OTP,12:35,319,261
LH1421,OTP,FRA,15:40,319,264
LH1422,FRA,OTP,18:10,320,419
LH1423,OTP,FRA,03:00,320,418
LH1424,FRA,SOF,06:05,321,257
LH1425,SOF,FRA,09:00,321,258
LH1426,FRA,SOF,07:55,320,403
LH1427,SOF,FRA,10:50,320,402
LH1428,FRA,SOF,12:40,320,282
LH1429,SOF,FRA,15:40,320,282
LH143,NUE,FRA,05:25,319,394
LH1430,FRA,SOF,17:40,320,373
LH1431,SOF,FRA,03:15,320,371
LH144,FRA,NUE,11:35,319,369
LH145,NUE,FRA,06:30,319,294
LH1454,FRA,TIA,09:15,321,390
LH1455,TIA,FRA,12:15,321,389
LH1456,FRA,TIA,19:00,321,326
LH1457,TIA,FRA,04:40,321,326
LH1458,FRA,LJU,06:25,CR9,412
LH1459,LJU,FRA,08:10,CR9,411
LH146,FRA,NUE,15:00,319,29
LH1460,FRA,LJU,10:10,CR9,411
LH1461,LJU,FRA,05:30,CR9,409
LH1462,FRA,LJU,18:50,CR9,232
LH1463,LJU,FRA,04:40,CR9,236
LH1464,FRA,VLC,14:10,320,41
LH1465,VLC,FRA,17:30,320,41
LH1466,FRA,IBZ,11:00,321,34
LH1467,IBZ,FRA,14:10,321,34
LH1468,FRA,TIV,13:45,319,59
LH1469,TIV,FRA,16:25,319,57
LH147,NUE,FRA,09:35,CR9,402
LH148,FRA,NUE,16:20,CR9,368
LH149,NUE,FRA,13:15,319,399
LH1494,FRA,FAO,05:45,321,2
LH1495,FAO,FRA,09:45,321,2
LH1496,FRA,FAO,08:25,321,143
LH1497,FAO,FRA,12:25,321,143
LH1498,FRA,FAO,10:25,321,243
LH1499,FAO,FRA,14:25,321,243
LH150,FRA,NUE,20:15,319,369
LH1500,FRA,VLC,11:05,321,4
LH1501,VLC,FRA,14:20,321,4
LH152,FRA,LEJ,06:50,E95,31
LH1526,FRA,EDI,15:05,320,29
LH1527,EDI,FRA,17:50,320,30
LH153,NUE,FRA,17:45,CR9,371
LH154,FRA,LEJ,05:05,319,211
LH1540,FRA,SKP,10:00,319,355
LH1541,SKP,FRA,13:40,320,328
LH1542,FRA,SKP,18:10,319,133
LH1543,SKP,FRA,04:15,319,159
LH1544,FRA,SJJ,08:05,320,279
LH1545,SJJ,FRA,10:30,320,280
LH1546,FRA,SJJ,18:40,320,311
LH1547,SJJ,FRA,04:15,320,307
LH1548,FRA,PDL,07:55,321,63
LH1549,PDL,FRA,13:30,321,63
LH1552,FRA,OVD,11:35,320,106
LH1553,OVD,FRA,14:55,320,106
LH1556,FRA,RMO,18:10,319,18
LH1557,RMO,FRA,02:35,319,17
LH1558,FRA,RMO,08:10,319,298
LH1559,RMO,FRA,11:10,319,295
LH156,FRA,LEJ,06:50,CR9,401
LH1560,FRA,EVN,19:15,320,416
LH1561,EVN,FRA,00:35,320,415
LH157,LEJ,FRA,04:10,319,411
LH158,FRA,LEJ,11:25,319,387
LH159,LEJ,FRA,06:50,320,239
LH1591,HKG,FRA,19:35,747,1
LH160,FRA,LEJ,16:10,CR9,361
LH161,LEJ,FRA,08:25,CR9,384
LH163,LEJ,FRA,13:10,319,354
LH164,FRA,LEJ,20:15,319,382
LH165,LEJ,FRA,16:45,CR9,348
LH170,FRA,BER,04:15,320,215
LH171,BER,FRA,04:45,321,246
LH172,FRA,BER,04:45,321,253
LH173,BER,FRA,05:15,320,290
LH174,FRA,BER,05:45,320,409
LH175,BER,FRA,05:45,321,406
LH176,FRA,BER,06:45,320,389
LH177,BER,FRA,07:40,320,297
LH178,FRA,BER,08:45,321,379
LH179,BER,FRA,06:45,320,168
LH180,FRA,BER,09:45,319,322
LH181,BER,FRA,07:45,320,404
LH182,FRA,BER,09:45,321,278
LH183,BER,FRA,08:45,320,388
LH184,FRA,BER,11:45,320,403
LH185,BER,FRA,10:40,321,379
LH186,FRA,BER,12:45,320,375
LH187,BER,FRA,11:40,319,322
LH188,FRA,BER,12:45,319,163
LH189,BER,FRA,11:45,321,279
LH190,FRA,BER,14:45,320,342
LH191,BER,FRA,13:40,320,374
LH192,FRA,BER,15:45,320,362
LH193,BER,FRA,17:15,320,377
LH194,FRA,BER,15:45,320,364
LH195,BER,FRA,14:45,319,189
LH196,FRA,BER,17:45,319,215
LH197,BER,FRA,16:40,320,342
LH198,FRA,BER,17:45,321,266
LH199,BER,FRA,17:40,320,360
LH200,FRA,BER,18:15,320,235
LH201,BER,FRA,17:45,320,332
LH202,FRA,BER,20:15,321,407
LH203,BER,FRA,18:45,319,148
LH206,FRA,DRS,07:25,319,416
LH207,DRS,FRA,04:05,CR9,412
LH210,FRA,DRS,11:30,CR9,359
LH211,DRS,FRA,09:00,319,385
LH214,FRA,DRS,16:20,319,351
LH215,DRS,FRA,13:15,CR9,361
LH216,FRA,DRS,20:15,CR9,384
LH219,DRS,FRA,18:05,319,348
LH220,FRA,HDF,14:10,CR9,15
LH221,HDF,FRA,16:10,CR9,15
LH222,FRA,GWT,14:15,319,75
LH223,GWT,FRA,16:15,319,74
LH230,FRA,FCO,05:20,321,383
LH2300,MUC,AMS,04:30,220,146
LH2301,AMS,MUC,06:45,220,230
LH2302,MUC,AMS,07:00,319,382
LH2303,AMS,MUC,09:15,319,380
LH2304,MUC,AMS,11:25,320,390
LH2305,AMS,MUC,13:40,320,385
LH2306,MUC,AMS,12:40,320,294
LH2307,AMS,MUC,14:55,320,292
LH2308,MUC,AMS,16:45,320,346
LH2309,AMS,MUC,19:00,320,341
LH231,FCO,FRA,08:00,321,384
LH2310,MUC,AMS,18:20,320,387
LH2311,AMS,MUC,05:00,320,301
LH2316,MUC,FRA,07:40,CR9,1
LH232,FRA,FCO,08:40,321,423
LH233,FCO,FRA,11:20,321,424
LH234,FRA,FCO,10:00,320,237
LH235,FCO,FRA,12:40,320,238
LH236,FRA,FCO,14:00,320,331
LH237,FCO,FRA,16:40,320,328
LH238,FRA,FCO,15:05,320,99
LH239,FCO,FRA,17:45,320,99
LH242,FRA,FCO,19:50,321,418
LH243,FCO,FRA,06:05,321,419
LH246,FRA,MXP,05:05,320,326
LH247,MXP,FRA,07:10,320,395
LH248,FRA,MXP,07:20,319,355
LH2481,LHR,FRA,19:40,320,1
LH249,MXP,FRA,09:15,319,288
LH254,FRA,MXP,14:40,319,205
LH255,MXP,FRA,16:50,319,205
LH256,FRA,MXP,15:25,320,126
LH257,MXP,FRA,17:30,320,127
LH2607,CDG,FRA,06:43,321,1
LH266,FRA,OLB,05:10,320,8
LH267,OLB,FRA,10:40,320,8
LH270,FRA,LIN,06:45,319,13
LH271,LIN,FRA,08:35,319,13
LH272,FRA,LIN,08:45,319,227
LH273,LIN,FRA,10:45,319,227
LH274,FRA,LIN,14:40,319,181
LH275,LIN,FRA,16:50,319,182
LH276,FRA,LIN,14:15,E90,28
LH277,LIN,FRA,16:10,E90,29
LH278,FRA,LIN,18:50,319,420
LH279,LIN,FRA,05:00,319,422
LH280,FRA,LIN,11:35,CR9,383
LH281,LIN,FRA,13:30,CR9,385
LH282,FRA,BLQ,07:10,319,123
LH283,BLQ,FRA,09:15,319,122
LH284,FRA,BLQ,11:25,319,117
LH285,BLQ,FRA,13:35,319,116
LH286,FRA,BLQ,14:25,E90,26
LH287,BLQ,FRA,16:35,E90,25
LH288,FRA,BLQ,14:10,319,186
LH289,BLQ,FRA,16:20,319,186
LH290,FRA,BLQ,21:00,320,98
LH291,BLQ,FRA,05:25,320,96
LH292,FRA,TRN,10:10,E90,29
LH293,TRN,FRA,12:10,E90,31
LH296,FRA,TRN,18:40,E90,17
LH297,TRN,FRA,04:00,E90,17
LH304,FRA,SUF,06:20,319,64
LH305,SUF,FRA,09:25,319,64
LH306,FRA,CTA,04:40,321,218
LH307,CTA,FRA,08:00,321,217
LH308,FRA,CTA,11:15,321,217
LH309,CTA,FRA,14:45,321,218
LH311,CTA,FRA,05:30,321,1
LH318,FRA,TRS,11:35,319,1
LH319,TRS,FRA,06:00,319,1
LH320,FRA,OLB,13:40,321,251
LH321,OLB,FRA,16:30,321,251
LH322,FRA,PMO,06:25,321,153
LH323,PMO,FRA,09:25,321,153
LH324,FRA,VCE,06:50,320,368
LH325,VCE,FRA,08:55,320,368
LH326,FRA,VCE,10:30,319,317
LH327,VCE,FRA,12:40,319,317
LH328,FRA,VCE,14:40,320,366
LH329,VCE,FRA,16:45,320,368
LH330,FRA,VCE,15:50,320,295
LH331,VCE,FRA,18:00,320,291
LH332,FRA,VCE,19:40,320,418
LH333,VCE,FRA,04:00,320,419
LH334,FRA,NAP,08:25,320,368
LH335,NAP,FRA,11:15,320,370
LH336,FRA,NAP,13:55,321,232
LH337,NAP,FRA,16:50,321,231
LH338,FRA,NAP,18:35,320,277
LH339,NAP,FRA,04:40,320,278
LH340,FRA,CAG,14:30,320,129
LH341,CAG,FRA,17:25,320,129
LH342,FRA,LPA,12:25,319,26
LH343,LPA,FRA,09:00,319,13
LH344,FRA,DTM,11:15,319,2
LH345,CGN,FRA,08:55,319,9
LH347,DTM,FRA,17:00,319,2
LH350,FRA,BRE,04:55,CR9,290
LH351,BRE,FRA,04:20,319,378
LH352,FRA,BRE,08:05,CR9,385
LH353,BRE,FRA,06:25,CR9,293
LH354,FRA,BRE,11:40,319,372
LH355,BRE,FRA,09:35,CR9,385
LH356,FRA,BRE,15:10,CR9,365
LH357,BRE,FRA,12:50,319,371
LH359,BRE,FRA,16:30,CR9,365
LH360,FRA,BRE,20:40,319,378
LH390,FRA,LUX,04:50,CR9,277
LH391,LUX,FRA,06:15,CR9,278
LH396,FRA,LUX,15:20,CR9,58
LH397,LUX,FRA,16:55,CR9,56
LH400,FRA,JFK,08:55,346,424
LH401,JFK,FRA,19:45,346,406
LH402,FRA,EWR,12:30,747,415
LH403,EWR,FRA,22:00,747,408
LH404,FRA,JFK,15:15,343,327
LH405,JFK,FRA,01:50,343,325
LH408,FRA,RDU,08:20,333,254
LH409,RDU,FRA,19:40,333,248
LH416,FRA,IAD,08:30,343,158
LH417,IAD,FRA,19:25,343,150
LH418,FRA,IAD,11:55,747,413
LH419,IAD,FRA,22:10,747,407
LH420,FRA,BOS,15:40,343,207
LH421,BOS,FRA,02:00,343,207
LH422,FRA,BOS,11:30,346,408
LH423,BOS,FRA,21:50,346,392
LH430,FRA,ORD,09:50,747,419
LH431,ORD,FRA,21:00,747,404
LH432,FRA,ORD,15:20,343,318
LH433,ORD,FRA,03:30,343,316
LH438,FRA,DFW,08:10,343,351
LH439,DFW,FRA,20:50,343,343
LH440,FRA,IAH,08:00,747,411
LH441,IAH,FRA,22:30,747,397
LH442,FRA,DTW,09:10,343,395
LH443,DTW,FRA,20:00,343,381
LH444,FRA,ATL,08:15,333,383
LH445,ATL,FRA,20:05,333,372
LH446,FRA,DEN,11:30,350,354
LH447,DEN,FRA,23:59,350,348
LH448,FRA,STL,08:40,333,190
LH449,STL,FRA,20:30,333,182
LH450,FRA,LAX,11:50,343,140
LH451,LAX,FRA,01:40,343,141
LH454,FRA,SFO,08:25,747,419
LH455,SFO,FRA,21:40,747,406
LH456,FRA,LAX,08:30,747,414
LH457,LAX,FRA,21:55,747,405
LH462,FRA,MIA,08:45,747,423
LH463,MIA,FRA,20:40,747,411
LH468,FRA,AUS,08:05,333,247
LH469,AUS,FRA,21:05,333,236
LH470,FRA,YYZ,12:00,744,420
LH471,YYZ,FRA,23:15,744,406
LH478,FRA,YUL,12:20,787,191
LH479,YUL,FRA,22:05,787,186
LH482,FRA,MSP,10:15,787,58
LH483,MSP,FRA,21:20,787,55
LH490,FRA,SEA,08:45,343,353
LH491,SEA,FRA,21:20,343,342
LH492,FRA,YVR,09:40,744,406
LH493,YVR,FRA,23:15,744,395
LH497,DEN,FRA,00:45,346,1
LH498,FRA,MEX,12:40,747,421
LH499,MEX,FRA,01:50,747,423
LH500,FRA,GIG,20:15,787,252
LH501,GIG,FRA,19:15,787,243
LH506,FRA,GRU,20:05,747,426
LH507,GRU,FRA,21:15,747,409
LH510,FRA,EZE,21:05,747,424
LH511,EZE,FRA,19:40,747,408
LH518,FRA,SJO,11:35,343,183
LH519,SJO,FRA,02:40,343,184
LH542,FRA,BOG,12:45,787,301
LH543,BOG,FRA,04:30,787,301
LH560,FRA,LAD,19:55,343,165
LH561,LAD,FRA,21:00,343,157
LH568,FRA,LOS,09:30,333,296
LH569,LOS,FRA,22:10,333,286
LH572,FRA,JNB,20:05,747,427
LH573,JNB,FRA,17:00,747,408
LH576,FRA,CPT,21:15,343,273
LH577,CPT,FRA,16:05,343,258
LH579,CPT,FRA,10:15,343,3
LH580,FRA,CAI,13:00,321,82
LH581,CAI,FRA,23:45,321,174
LH582,FRA,CAI,08:05,321,327
LH583,CAI,FRA,13:25,321,327
